stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
confirmation,4211,4,0.8941564726809885,0.8893177725728897,0.8991992473602295,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,1701,0,0.8366195091024867,0.8344106806881788,0.7924703359603882,500,16,0.003,1.0,1e-05,0.5,64,0.15,0.5,0.0,0.6,2.0,0.8,0.5,0.8,0.3,periodic
confirmation,1701,1,0.8751061409815157,0.8727694970464966,0.8686462640762329,500,16,0.003,1.0,1e-05,0.5,64,0.15,0.5,0.0,0.6,2.0,0.8,0.5,0.8,0.3,periodic
confirmation,1701,2,0.8185536303415354,0.8160928465374169,0.825372576713562,500,16,0.003,1.0,1e-05,0.5,64,0.15,0.5,0.0,0.6,2.0,0.8,0.5,0.8,0.3,periodic
confirmation,1701,3,0.8858928602850247,0.8830552390406263,0.8889390230178833,500,16,0.003,1.0,1e-05,0.5,64,0.15,0.5,0.0,0.6,2.0,0.8,0.5,0.8,0.3,periodic
confirmation,1701,4,0.8902395381516691,0.8875133231535427,0.8987202644348145,500,16,0.003,1.0,1e-05,0.5,64,0.15,0.5,0.0,0.6,2.0,0.8,0.5,0.8,0.3,periodic
confirmation,2909,0,0.8490837208870314,0.8454690064827873,0.7974818348884583,500,16,0.003,1.0,1e-05,0.5,64,0.15,0.5,0.0,0.6,2.0,0.8,0.5,0.8,0.3,periodic
confirmation,2909,1,0.8860545599960662,0.8832126569279237,0.8777438998222351,500,16,0.003,1.0,1e-05,0.5,64,0.15,0.5,0.0,0.6,2.0,0.8,0.5,0.8,0.3,periodic
confirmation,2909,2,0.8188259713706225,0.8153565431975015,0.8350542783737183,500,16,0.003,1.0,1e-05,0.5,64,0.15,0.5,0.0,0.6,2.0,0.8,0.5,0.8,0.3,periodic
confirmation,2909,3,0.9021752986778379,0.897556234749926,0.8913794755935669,500,16,0.003,1.0,1e-05,0.5,64,0.15,0.5,0.0,0.6,2.0,0.8,0.5,0.8,0.3,periodic
confirmation,2909,4,0.8787279851227418,0.8758563084794319,0.8952575922012329,500,16,0.003,1.0,1e-05,0.5,64,0.15,0.5,0.0,0.6,2.0,0.8,0.5,0.8,0.3,periodic
confirmation,4211,0,0.8196768715219096,0.8172995534170244,0.7848910093307495,500,16,0.003,1.0,1e-05,0.5,64,0.15,0.5,0.0,0.6,2.0,0.8,0.5,0.8,0.3,periodic
confirmation,4211,1,0.8886693508830145,0.8866416817694764,0.8835384249687195,500,16,0.003,1.0,1e-05,0.5,64,0.15,0.5,0.0,0.6,2.0,0.8,0.5,0.8,0.3,periodic
confirmation,4211,2,0.8414116186469538,0.8381297684209104,0.8382278680801392,500,16,0.003,1.0,1e-05,0.5,64,0.15,0.5,0.0,0.6,2.0,0.8,0.5,0.8,0.3,periodic
confirmation,4211,3,0.8704337241790587,0.8665435760531333,0.8695210218429565,500,16,0.003,1.0,1e-05,0.5,64,0.15,0.5,0.0,0.6,2.0,0.8,0.5,0.8,0.3,periodic
confirmation,4211,4,0.8944478369120192,0.8894424785713322,0.8872236013412476,500,16,0.003,1.0,1e-05,0.5,64,0.15,0.5,0.0,0.6,2.0,0.8,0.5,0.8,0.3,periodic
