stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
stage1,1701,0,0.9452799568206889,0.9290738429302777,0.8386355042457581,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
stage1,1701,0,0.9674647444473625,0.9515796665648559,0.8422194719314575,32,16,0.0003,1.0,1e-05,1.0,64,0.4,0.5,0.0,0.85,1.0,0.5,0.8,0.5,0.3,electronic_local
stage1,1701,0,0.9817282136587744,0.9651470755924985,0.8482081294059753,16,16,0.003,1.0,0.0001,1.0,64,0.15,1.0,0.01,0.6,0.5,0.8,0.8,0.8,0.3,valence
stage1,1701,0,0.9880057907949142,0.9709797592027554,0.8595871329307556,125,16,0.003,0.01,1e-06,1.0,64,0.15,0.5,0.01,0.75,1.0,0.5,0.8,0.8,0.05,electronic_local
stage1,1701,0,0.9136188921594324,0.8991500640683128,0.8274660706520081,64,16,0.001,1.0,1e-05,0.5,128,0.25,1.0,0.01,0.75,1.0,0.8,0.8,0.8,0.15,local_environment
stage1,1701,0,1.0042626367539114,0.9894667348479222,0.8824654817581177,32,4,0.003,1.0,1e-06,1.0,128,0.4,1.5,0.005,0.75,2.0,0.2,0.2,0.5,0.3,electronic_local
stage1,1701,0,0.924568535194359,0.9103802013327567,0.8237339854240417,64,8,0.001,1.0,1e-06,2.0,64,0.15,0.5,0.005,0.6,0.5,0.8,0.2,0.2,0.05,electronic_local
stage1,1701,0,0.9548720220413095,0.9384820026273095,0.8313031196594238,32,8,0.003,0.1,0.0001,0.5,64,0.4,1.0,0.0,0.6,2.0,0.5,0.5,0.5,0.15,valence
stage1,1701,0,0.965474791380419,0.9498236496743031,0.8484592437744141,16,16,0.003,1.0,0.0001,2.0,64,0.25,1.0,0.01,0.85,0.5,0.2,0.8,0.2,0.05,local_environment
stage1,1701,0,0.9447365331483936,0.9294755913380115,0.8436278700828552,64,16,0.003,0.1,0.0001,1.0,128,0.15,1.0,0.0,0.85,1.0,0.8,0.5,0.8,0.05,local_environment
stage1,1701,0,0.9176834854695671,0.9048186805593048,0.8360267877578735,125,4,0.003,1.0,1e-05,2.0,128,0.4,1.0,0.005,0.75,0.5,0.8,0.2,0.8,0.05,local_environment
stage1,1701,0,1.0010281133140853,0.9852831144880642,0.8704277873039246,500,8,0.003,1.0,1e-05,0.5,128,0.25,1.5,0.005,0.85,0.5,0.2,0.8,0.5,0.05,ring_geometry
stage1,1701,0,0.9643789725484662,0.9462542538937414,0.8270562887191772,32,16,0.003,0.1,0.0001,1.0,64,0.4,1.5,0.005,0.6,2.0,0.8,0.5,0.8,0.3,valence_electronic
stage1,1701,0,1.0689216978820855,1.05152982928624,0.8867658376693726,125,4,0.001,0.1,0.0001,2.0,128,0.15,1.5,0.0,0.6,1.0,0.8,0.5,0.2,0.15,electronic
stage1,1701,0,0.9991823983548468,0.9829339485025115,0.8696313500404358,16,4,0.0003,0.01,0.0001,2.0,128,0.08,0.5,0.01,0.85,0.5,0.2,0.5,0.2,0.3,periodic_electronic
stage2,1701,0,0.8543979830076723,0.8513158644331819,0.8126018047332764,64,16,0.001,1.0,1e-05,0.5,128,0.25,1.0,0.01,0.75,1.0,0.8,0.8,0.8,0.15,local_environment
stage2,1701,1,0.882023046297409,0.8793938825546705,0.8792158365249634,64,16,0.001,1.0,1e-05,0.5,128,0.25,1.0,0.01,0.75,1.0,0.8,0.8,0.8,0.15,local_environment
stage2,1701,2,0.8551791343138977,0.8504856611236231,0.858806312084198,64,16,0.001,1.0,1e-05,0.5,128,0.25,1.0,0.01,0.75,1.0,0.8,0.8,0.8,0.15,local_environment
stage2,1701,0,0.8700194951035752,0.8657917815404501,0.8284033536911011,64,8,0.001,1.0,1e-05,1.0,64,0.4,1.5,0.005,0.6,1.0,0.8,0.8,0.8,0.05,electronic_local
stage2,1701,1,0.9165916974468405,0.9129702700288884,0.8839326500892639,64,8,0.001,1.0,1e-05,1.0,64,0.4,1.5,0.005,0.6,1.0,0.8,0.8,0.8,0.05,electronic_local
stage2,1701,2,0.8742350922090416,0.8693513885455683,0.9015809893608093,64,8,0.001,1.0,1e-05,1.0,64,0.4,1.5,0.005,0.6,1.0,0.8,0.8,0.8,0.05,electronic_local
stage2,1701,0,0.8703068419964225,0.8660771021425345,0.8119471073150635,125,4,0.003,1.0,1e-05,2.0,128,0.4,1.0,0.005,0.75,0.5,0.8,0.2,0.8,0.05,local_environment
stage2,1701,1,0.9045429360629643,0.9012743262755109,0.8857560753822327,125,4,0.003,1.0,1e-05,2.0,128,0.4,1.0,0.005,0.75,0.5,0.8,0.2,0.8,0.05,local_environment
stage2,1701,2,0.8816799987728944,0.876491693185201,0.8852763772010803,125,4,0.003,1.0,1e-05,2.0,128,0.4,1.0,0.005,0.75,0.5,0.8,0.2,0.8,0.05,local_environment
stage2,1701,0,0.8783895315498874,0.8747273228465221,0.8254272937774658,64,8,0.001,1.0,1e-06,2.0,64,0.15,0.5,0.005,0.6,0.5,0.8,0.2,0.2,0.05,electronic_local
stage2,1701,1,0.9251954674916454,0.9218271254882704,0.885840117931366,64,8,0.001,1.0,1e-06,2.0,64,0.15,0.5,0.005,0.6,0.5,0.8,0.2,0.2,0.05,electronic_local
stage2,1701,2,0.8878167755249972,0.8826739930392373,0.8933486342430115,64,8,0.001,1.0,1e-06,2.0,64,0.15,0.5,0.005,0.6,0.5,0.8,0.2,0.2,0.05,electronic_local
stage2,1701,0,0.8820439055806518,0.878376905986514,0.8239615559577942,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
stage2,1701,1,0.935481680932183,0.9317788153519045,0.8944363594055176,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
stage2,1701,2,0.8922662226483533,0.8871528305864476,0.895769476890564,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
stage2,1701,0,0.8398335585693613,0.8357507638053909,0.7865426540374756,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
stage2,1701,1,0.861538871557874,0.8580402560931449,0.8553948402404785,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
stage2,1701,2,0.8456722220770473,0.8406572946891264,0.8500221967697144,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
stage2,1701,0,0.8776182112163388,0.8735498307647527,0.8177754282951355,250,8,0.0003,1.0,0.0001,2.0,128,0.25,0.5,0.0,0.85,0.5,0.5,0.8,0.5,0.3,valence
stage2,1701,1,0.9124360264794336,0.9093644659922016,0.8860129714012146,250,8,0.0003,1.0,0.0001,2.0,128,0.25,0.5,0.0,0.85,0.5,0.5,0.8,0.5,0.3,valence
stage2,1701,2,0.8751286900385499,0.8700878016467805,0.8678309917449951,250,8,0.0003,1.0,0.0001,2.0,128,0.25,0.5,0.0,0.85,0.5,0.5,0.8,0.5,0.3,valence
stage2,1701,0,0.8502172865874006,0.846851401284209,0.8060809969902039,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
stage2,1701,1,0.8728870355781057,0.8699979581534444,0.8755412697792053,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
stage2,1701,2,0.8505922068789278,0.845386146198577,0.8539267182350159,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,1701,0,0.8355131298318413,0.8335297615841879,0.7822516560554504,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,1701,1,0.8533344578467184,0.8511845894145624,0.8630513548851013,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,1701,2,0.8232736672174139,0.8210191730935914,0.8339895606040955,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,1701,3,0.8826061367449322,0.8791675254107916,0.8796218037605286,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,1701,4,0.8761028312492438,0.8735568786043297,0.8849412202835083,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,2909,0,0.8406098456329305,0.8370431459064281,0.7803006172180176,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,2909,1,0.8795893307390407,0.8775510866675965,0.8765029311180115,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,2909,2,0.8184760235472518,0.8151012292307633,0.8307856321334839,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,2909,3,0.8751207251750355,0.8710163106414555,0.8736727237701416,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,2909,4,0.8802802472689748,0.8766974123791207,0.8791614174842834,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,4211,0,0.8365882362548382,0.8339508970896248,0.7831246256828308,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,4211,1,0.8669525663034915,0.8644320073516061,0.8783937096595764,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,4211,2,0.8386425491909274,0.8344718815399284,0.8356134295463562,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,4211,3,0.8836953036351131,0.879530369120708,0.8750431537628174,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,4211,4,0.9087408033102752,0.9032735477842568,0.8877865672111511,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,1701,0,0.8477746746033898,0.845563989749444,0.7971619963645935,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,1701,1,0.8856054938906314,0.8837011416054186,0.8819268941879272,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,1701,2,0.8481884971406997,0.846583174759189,0.842219352722168,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,1701,3,0.9082697243965333,0.9048351098835175,0.8920180797576904,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,1701,4,0.9017621351150967,0.8993240859062192,0.9026299715042114,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,2909,0,0.8712614155443532,0.8682480898173475,0.8022634983062744,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,2909,1,0.9133128373112122,0.9106310028035368,0.9040864706039429,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,2909,2,0.8559104623391586,0.852205933332639,0.8495882749557495,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,2909,3,0.8967895651899614,0.8931983602088596,0.8877438306808472,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,2909,4,0.9051495032078736,0.9017841494198912,0.9035422205924988,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,4211,0,0.8504148608036087,0.847235871546238,0.7946890592575073,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,4211,1,0.8882250777743433,0.8859942652415217,0.8905758857727051,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,4211,2,0.8750207543880721,0.8712014085201712,0.8708738088607788,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,4211,3,0.8780401387680481,0.8742157142169739,0.8883852362632751,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
confirmation,4211,4,0.91619435058938,0.9113195906956449,0.898813009262085,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
