stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
stage2,1701,1,0.8802419641438908,0.876393810783324,0.8696086406707764,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
stage2,1701,2,0.8533124935284268,0.8481158963892345,0.8537222743034363,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
stage2,1701,0,0.858715143972863,0.854747424822195,0.7994246482849121,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
stage2,1701,1,0.8841918389222786,0.880134538036372,0.8624160885810852,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
stage2,1701,2,0.8308334337622113,0.8257026822382951,0.8534124493598938,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
stage2,1701,0,0.9213820472710011,0.9177815337967086,0.8486725091934204,250,8,0.0003,1.0,1e-06,0.5,128,0.08,0.5,0.01,0.85,2.0,0.2,0.2,0.8,0.15,electronic
stage2,1701,1,0.9254315182732803,0.9220563148960791,0.8920915722846985,250,8,0.0003,1.0,1e-06,0.5,128,0.08,0.5,0.01,0.85,2.0,0.2,0.2,0.8,0.15,electronic
stage2,1701,2,0.9127329933034966,0.9080045237901913,0.9005522131919861,250,8,0.0003,1.0,1e-06,0.5,128,0.08,0.5,0.01,0.85,2.0,0.2,0.2,0.8,0.15,electronic
stage2,1701,0,0.8903584685146892,0.8852236328539962,0.8060125708580017,16,8,0.003,0.01,1e-06,0.5,128,0.15,0.5,0.0,0.85,2.0,0.2,0.8,0.8,0.3,baseline
stage2,1701,1,0.8825705443378813,0.878500137791413,0.8668818473815918,16,8,0.003,0.01,1e-06,0.5,128,0.15,0.5,0.0,0.85,2.0,0.2,0.8,0.8,0.3,baseline
stage2,1701,2,0.8771615918590353,0.8722067450166388,0.8778548240661621,16,8,0.003,0.01,1e-06,0.5,128,0.15,0.5,0.0,0.85,2.0,0.2,0.8,0.8,0.3,baseline
stage2,1701,0,0.8976164864360432,0.892687046223466,0.8266016840934753,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
stage2,1701,1,0.8944489030672508,0.8908097110508018,0.8796508312225342,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
stage2,1701,2,0.8491108667677718,0.8439920477311018,0.868323802947998,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
