stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
stage1,1701,0,1.0123973723050494,0.9924193805404179,0.847623348236084,125,16,0.003,0.01,1e-06,1.0,64,0.15,0.5,0.01,0.75,1.0,0.5,0.8,0.8,0.05,electronic_local
stage1,1701,0,0.9488949425788713,0.9350161074399509,0.8272411823272705,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
stage1,1701,0,0.895671856074739,0.8791923100060132,0.8105030655860901,500,16,0.003,1.0,1e-05,0.5,64,0.15,0.5,0.0,0.6,2.0,0.8,0.5,0.8,0.3,periodic
stage1,1701,0,0.9330632030980764,0.9172757446618208,0.8319295048713684,16,16,0.003,1.0,0.0001,1.0,64,0.15,1.0,0.01,0.6,0.5,0.8,0.8,0.8,0.3,valence
stage1,1701,0,1.0021759836847373,0.9875268792662517,0.8876118063926697,250,8,0.003,1.0,1e-05,1.0,64,0.08,0.5,0.0,0.6,2.0,0.5,0.8,0.2,0.15,comprehensive
stage1,1701,0,0.9189258925996292,0.9008461211129172,0.8141341209411621,125,16,0.003,1.0,1e-05,1.0,64,0.15,0.5,0.005,0.75,1.0,0.8,0.8,0.2,0.05,electronic_local
stage1,1701,0,0.867849271943526,0.8529925763911201,0.7983765602111816,64,8,0.003,0.01,1e-06,1.0,64,0.15,0.5,0.005,0.6,2.0,0.5,0.5,0.8,0.3,local_environment
stage1,1701,0,0.9933958753726322,0.9786624256779062,0.8689824938774109,64,4,0.0003,1.0,0.0001,1.0,64,0.15,0.5,0.0,0.75,1.0,0.2,0.5,0.2,0.3,electronic
stage1,1701,0,0.9816035189015506,0.9651629716484439,0.8620233535766602,32,16,0.003,1.0,0.0001,1.0,64,0.08,0.5,0.01,0.6,1.0,0.8,0.8,0.8,0.15,electronic
stage1,1701,0,0.9802288416520375,0.9608801490308675,0.8412715792655945,250,16,0.003,0.1,1e-05,1.0,64,0.15,0.5,0.0,0.6,0.5,0.8,0.8,0.5,0.05,periodic
stage1,1701,0,0.9544441457303434,0.9374030922766838,0.8291181921958923,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
stage1,1701,0,0.9061420004059068,0.8909815050379898,0.8039990663528442,500,16,0.003,1.0,1e-05,0.5,64,0.15,1.0,0.0,0.75,2.0,0.2,0.5,0.5,0.3,periodic_valence
stage1,1701,0,1.0010376257525113,0.9853943597810378,0.8810689449310303,125,4,0.001,0.01,1e-05,0.5,128,0.15,1.5,0.01,0.6,2.0,0.8,0.2,0.5,0.05,valence_electronic
stage1,1701,0,0.8853445070013223,0.8695415985788215,0.7948519587516785,16,16,0.0003,1.0,1e-06,1.0,128,0.25,1.0,0.01,0.6,1.0,0.8,0.2,0.2,0.3,periodic_valence
