stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
stage1,1701,0,1.0369773752092326,1.0205083006238815,0.8878216743469238,64,4,0.0003,1.0,0.0001,1.0,64,0.15,0.5,0.0,0.75,1.0,0.2,0.5,0.2,0.3,electronic
stage1,1701,0,0.9170910072992192,0.9044800753071791,0.8549548387527466,64,8,0.001,1.0,1e-06,2.0,64,0.15,0.5,0.005,0.6,0.5,0.8,0.2,0.2,0.05,electronic_local
stage1,1701,0,0.9440419616212515,0.927171579994355,0.8460012078285217,32,8,0.003,0.1,0.0001,1.0,64,0.08,0.5,0.005,0.85,1.0,0.8,0.5,0.5,0.05,electronic_local
stage1,1701,0,1.089460174208923,1.0746299150400294,0.9272400736808777,125,8,0.0003,0.1,0.0001,1.0,128,0.4,1.5,0.005,0.85,0.5,0.8,0.5,0.2,0.3,electronic_local
stage1,1701,0,1.0083248176080069,0.9966794824302128,0.8821693658828735,125,8,0.0003,1.0,1e-05,1.0,128,0.25,1.5,0.005,0.75,1.0,0.5,0.5,0.2,0.15,periodic_valence
stage1,1701,0,1.0741264173982183,1.0617320838678288,0.9347133636474609,250,4,0.0003,0.01,0.0001,2.0,128,0.08,0.5,0.0,0.85,1.0,0.2,0.5,0.2,0.15,comprehensive
stage1,1701,0,0.9686711607762265,0.9521077685579388,0.8466728329658508,16,8,0.001,1.0,0.0001,1.0,128,0.08,0.5,0.0,0.6,2.0,0.8,0.5,0.5,0.3,electronic_local
stage1,1701,0,1.0320322609189774,1.0169962127242391,0.8854476809501648,32,4,0.003,1.0,1e-05,2.0,64,0.08,0.5,0.0,0.75,0.5,0.2,0.8,0.8,0.05,periodic
stage1,1701,0,1.1076334985313137,1.0951749361471377,0.9417006373405457,125,4,0.001,0.1,0.0001,2.0,128,0.15,1.5,0.0,0.6,1.0,0.8,0.5,0.2,0.15,electronic
stage1,1701,0,1.0650794304311713,1.0474012598456297,0.888730525970459,16,4,0.0003,0.01,0.0001,2.0,128,0.08,0.5,0.01,0.85,0.5,0.2,0.5,0.2,0.3,periodic_electronic
stage1,1701,0,1.0013774970163891,0.9912579073888572,0.9135324358940125,500,4,0.0003,0.01,1e-06,0.5,128,0.4,1.0,0.01,0.6,1.0,0.5,0.2,0.8,0.3,local_environment
stage1,1701,0,1.0193988993981762,1.0028213686359784,0.8777502179145813,32,8,0.001,1.0,1e-06,1.0,64,0.4,1.0,0.01,0.6,1.0,0.8,0.2,0.8,0.15,local_environment
stage1,1701,0,1.098118918740069,1.0787881875212786,0.8908922076225281,250,16,0.003,1.0,0.0001,2.0,64,0.4,1.0,0.005,0.75,1.0,0.2,0.8,0.8,0.15,ring_geometry
stage1,1701,0,0.9784951242421146,0.9676032769299177,0.8955325484275818,125,4,0.0003,0.1,1e-05,0.5,64,0.4,1.5,0.005,0.6,1.0,0.2,0.2,0.2,0.05,local_environment
stage2,1701,0,0.8783188838702402,0.8747747995159638,0.8395718336105347,64,8,0.001,1.0,1e-06,2.0,64,0.15,0.5,0.005,0.6,0.5,0.8,0.2,0.2,0.05,electronic_local
stage2,1701,1,0.9018442375807322,0.8994239446488654,0.9139000773429871,64,8,0.001,1.0,1e-06,2.0,64,0.15,0.5,0.005,0.6,0.5,0.8,0.2,0.2,0.05,electronic_local
stage2,1701,2,0.8605780440164661,0.8555078926632645,0.8712284564971924,64,8,0.001,1.0,1e-06,2.0,64,0.15,0.5,0.005,0.6,0.5,0.8,0.2,0.2,0.05,electronic_local
stage2,1701,0,0.8872831421486715,0.882409128757803,0.8241050243377686,32,8,0.003,0.1,0.0001,1.0,64,0.08,0.5,0.005,0.85,1.0,0.8,0.5,0.5,0.05,electronic_local
stage2,1701,1,0.8858751497919525,0.8819952650270857,0.8757116794586182,32,8,0.003,0.1,0.0001,1.0,64,0.08,0.5,0.005,0.85,1.0,0.8,0.5,0.5,0.05,electronic_local
stage2,1701,2,0.8500754273125968,0.8455752260388587,0.8690722584724426,32,8,0.003,0.1,0.0001,1.0,64,0.08,0.5,0.005,0.85,1.0,0.8,0.5,0.5,0.05,electronic_local
stage2,1701,0,0.872577485685017,0.868576373448467,0.822746753692627,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
stage2,1701,1,0.8979777362626498,0.8936030060666257,0.8676897883415222,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
stage2,1701,2,0.8421245775031487,0.8381809969574359,0.8678397536277771,125,16,0.0003,1.0,1e-05,1.0,128,0.08,1.0,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic
stage2,1701,0,0.8814220538830247,0.8768647017928944,0.7956879138946533,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
stage2,1701,1,0.8888219650978029,0.8842131987093319,0.8624256253242493,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
stage2,1701,2,0.8232136009330008,0.8183600578521926,0.8404626250267029,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
stage2,1701,0,0.8552159661396627,0.8507583370874172,0.8032162189483643,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
stage2,1701,1,0.8954979648989461,0.8917242721943796,0.8788248300552368,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
stage2,1701,2,0.8188047603157437,0.8141401443129014,0.8448271155357361,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
stage2,1701,0,0.9351522137328941,0.9307812310453191,0.8589151501655579,64,8,0.001,1.0,1e-05,1.0,64,0.4,1.5,0.005,0.6,1.0,0.8,0.8,0.8,0.05,electronic_local
stage2,1701,1,0.9550519529656757,0.9516926783707265,0.9219377040863037,64,8,0.001,1.0,1e-05,1.0,64,0.4,1.5,0.005,0.6,1.0,0.8,0.8,0.8,0.05,electronic_local
stage2,1701,2,0.9349003432610878,0.9303067856004159,0.9166587591171265,64,8,0.001,1.0,1e-05,1.0,64,0.4,1.5,0.005,0.6,1.0,0.8,0.8,0.8,0.05,electronic_local
stage2,1701,0,0.8707764343164924,0.8666734679835144,0.8195453882217407,16,8,0.001,1.0,0.0001,1.0,128,0.08,0.5,0.0,0.6,2.0,0.8,0.5,0.5,0.3,electronic_local
stage2,1701,1,0.9095005387566941,0.9060493825530894,0.8865518569946289,16,8,0.001,1.0,0.0001,1.0,128,0.08,0.5,0.0,0.6,2.0,0.8,0.5,0.5,0.3,electronic_local
stage2,1701,2,0.8809075912868073,0.8759057761234057,0.8836953043937683,16,8,0.001,1.0,0.0001,1.0,128,0.08,0.5,0.0,0.6,2.0,0.8,0.5,0.5,0.3,electronic_local
stage2,1701,0,0.9162196062190078,0.9131084630618113,0.8510169982910156,16,4,0.0003,0.01,1e-05,0.5,64,0.08,1.5,0.005,0.75,0.5,0.2,0.8,0.8,0.05,electronic_local
stage2,1701,1,0.9469709287143403,0.9435608697911139,0.9272801280021667,16,4,0.0003,0.01,1e-05,0.5,64,0.08,1.5,0.005,0.75,0.5,0.2,0.8,0.8,0.05,electronic_local
stage2,1701,2,0.9303596961926136,0.9268833945600861,0.9194452166557312,16,4,0.0003,0.01,1e-05,0.5,64,0.08,1.5,0.005,0.75,0.5,0.2,0.8,0.8,0.05,electronic_local
confirmation,1701,0,0.8405761409090245,0.8381760006074612,0.791092574596405,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
