stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
stage1,1701,0,0.9507211413693917,0.9361282404897254,0.8421501517295837,16,16,0.003,1.0,1e-06,1.0,64,0.25,1.5,0.0,0.6,1.0,0.5,0.2,0.2,0.15,local_environment
stage1,1701,0,1.0883401036023392,1.0689960327931536,0.9018941521644592,32,16,0.0003,0.01,1e-06,0.5,64,0.15,1.5,0.005,0.75,2.0,0.8,0.2,0.5,0.15,ring_geometry
stage1,1701,0,1.0007486999152375,0.9798270711002299,0.846034049987793,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
stage1,1701,0,1.0399588746497679,1.0204891866636732,0.8814327716827393,250,16,0.0003,0.01,1e-06,0.5,64,0.4,1.0,0.0,0.75,0.5,0.5,0.5,0.8,0.05,electronic
stage1,1701,0,0.9278813163064203,0.9134244770373393,0.8267835378646851,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
stage1,1701,0,1.0021986538161816,0.9838158491447964,0.8516047596931458,125,16,0.003,1.0,1e-05,1.0,64,0.15,0.5,0.005,0.75,1.0,0.8,0.8,0.2,0.05,electronic_local
stage1,1701,0,0.9675226462899266,0.9516412570470767,0.8422924876213074,32,16,0.0003,1.0,1e-05,1.0,64,0.4,0.5,0.0,0.85,1.0,0.5,0.8,0.5,0.3,electronic_local
stage1,1701,0,0.9453682135834104,0.9291615938378377,0.838593065738678,16,16,0.0003,1.0,0.0001,1.0,64,0.4,1.0,0.0,0.85,1.0,0.2,0.5,0.2,0.3,local_environment
stage1,1701,0,0.9540359734664224,0.9377051653329704,0.8306780457496643,32,8,0.003,0.1,0.0001,0.5,64,0.4,1.0,0.0,0.6,2.0,0.5,0.5,0.5,0.15,valence
stage1,1701,0,0.9812728007506647,0.9646849070832043,0.8481159210205078,16,16,0.003,1.0,0.0001,1.0,64,0.15,1.0,0.01,0.6,0.5,0.8,0.8,0.8,0.3,valence
stage1,1701,0,0.9497101328763697,0.9342179508005244,0.8445128202438354,64,16,0.003,0.1,0.0001,1.0,128,0.15,1.0,0.0,0.85,1.0,0.8,0.5,0.8,0.05,local_environment
stage1,1701,0,0.9487267668405304,0.93214726526832,0.8355299234390259,32,8,0.003,1.0,1e-06,2.0,64,0.08,0.5,0.0,0.6,0.5,0.5,0.2,0.8,0.15,valence
stage1,1701,0,0.9620825598911095,0.9423549743838505,0.8369917869567871,250,16,0.001,1.0,0.0001,0.5,128,0.4,0.5,0.0,0.85,2.0,0.8,0.5,0.8,0.15,periodic_electronic
stage1,1701,0,1.004325028914724,0.9895261859673153,0.8824788331985474,32,4,0.003,1.0,1e-06,1.0,128,0.4,1.5,0.005,0.75,2.0,0.2,0.2,0.5,0.3,electronic_local
stage1,1701,0,1.0199641929177687,1.0010481694472535,0.8661113381385803,125,16,0.003,0.01,1e-06,1.0,64,0.15,0.5,0.01,0.75,1.0,0.5,0.8,0.8,0.05,electronic_local
stage1,1701,0,0.9247359368829375,0.9105420769486194,0.8238174915313721,64,8,0.001,1.0,1e-06,2.0,64,0.15,0.5,0.005,0.6,0.5,0.8,0.2,0.2,0.05,electronic_local
stage1,1701,0,0.9130293422690177,0.8986079215041802,0.8274738192558289,64,16,0.001,1.0,1e-05,0.5,128,0.25,1.0,0.01,0.75,1.0,0.8,0.8,0.8,0.15,local_environment
stage1,1701,0,1.0005821113628732,0.9848111444554021,0.8699785470962524,500,8,0.003,1.0,1e-05,0.5,128,0.25,1.5,0.005,0.85,0.5,0.2,0.8,0.5,0.05,ring_geometry
stage1,1701,0,0.9728530377793083,0.9574433657487833,0.8454247713088989,16,16,0.0003,1.0,1e-06,1.0,128,0.25,1.0,0.01,0.6,1.0,0.8,0.2,0.2,0.3,periodic_valence
stage1,1701,0,1.069085281776732,1.0516755157172355,0.886801540851593,125,4,0.001,0.1,0.0001,2.0,128,0.15,1.5,0.0,0.6,1.0,0.8,0.5,0.2,0.15,electronic
stage1,1701,0,1.0590275168799927,1.042211240314621,0.8842018246650696,64,4,0.0003,1.0,0.0001,2.0,64,0.25,1.5,0.01,0.75,2.0,0.8,0.5,0.8,0.05,electronic
stage2,1701,0,0.8544377515931978,0.8513566176055944,0.812545895576477,64,16,0.001,1.0,1e-05,0.5,128,0.25,1.0,0.01,0.75,1.0,0.8,0.8,0.8,0.15,local_environment
stage2,1701,1,0.8819234099854243,0.8792897466215873,0.8790940642356873,64,16,0.001,1.0,1e-05,0.5,128,0.25,1.0,0.01,0.75,1.0,0.8,0.8,0.8,0.15,local_environment
stage2,1701,2,0.8553096356486283,0.85059480777553,0.8587555885314941,64,16,0.001,1.0,1e-05,0.5,128,0.25,1.0,0.01,0.75,1.0,0.8,0.8,0.8,0.15,local_environment
stage2,1701,0,0.8698369960286892,0.8656106871845871,0.8282486200332642,64,8,0.001,1.0,1e-05,1.0,64,0.4,1.5,0.005,0.6,1.0,0.8,0.8,0.8,0.05,electronic_local
stage2,1701,1,0.9166548619961957,0.9130347888032413,0.8839728236198425,64,8,0.001,1.0,1e-05,1.0,64,0.4,1.5,0.005,0.6,1.0,0.8,0.8,0.8,0.05,electronic_local
stage2,1701,2,0.8743138997942783,0.8694255588656861,0.9018234610557556,64,8,0.001,1.0,1e-05,1.0,64,0.4,1.5,0.005,0.6,1.0,0.8,0.8,0.8,0.05,electronic_local
stage2,1701,0,0.8783411126161522,0.8746767389991769,0.8254058957099915,64,8,0.001,1.0,1e-06,2.0,64,0.15,0.5,0.005,0.6,0.5,0.8,0.2,0.2,0.05,electronic_local
stage2,1701,1,0.9251211947562054,0.9217519047900454,0.8857702016830444,64,8,0.001,1.0,1e-06,2.0,64,0.15,0.5,0.005,0.6,0.5,0.8,0.2,0.2,0.05,electronic_local
