stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
stage1,1701,0,0.980720185200274,0.9660891260733094,0.8650678992271423,500,8,0.003,1.0,0.0001,0.5,128,0.4,1.0,0.0,0.85,2.0,0.2,0.5,0.8,0.3,ring_geometry
stage1,1701,0,0.9784593300425701,0.9636170348656045,0.8588783740997314,32,8,0.003,1.0,1e-06,1.0,128,0.15,1.0,0.0,0.85,1.0,0.8,0.8,0.5,0.3,comprehensive
stage1,1701,0,0.9719797136867081,0.9604176164090288,0.8864571452140808,32,4,0.001,1.0,0.0001,0.5,128,0.15,1.0,0.0,0.75,2.0,0.8,0.8,0.2,0.3,periodic
stage1,1701,0,0.9811568969186817,0.9666179060069711,0.8684471845626831,500,4,0.001,0.01,0.0001,1.0,64,0.15,1.5,0.005,0.85,2.0,0.2,0.8,0.5,0.3,local_environment
stage1,1701,0,0.9794167206384565,0.9682565918482182,0.8719697594642639,125,4,0.0003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,0.5,0.2,0.2,0.2,0.3,valence_electronic
stage1,1701,0,0.9944785650554141,0.9807305367435566,0.8792109489440918,16,4,0.0003,0.01,1e-05,1.0,64,0.15,1.0,0.0,0.85,2.0,0.2,0.8,0.8,0.3,valence_electronic
stage1,1701,0,1.0093800965361859,0.99928951474123,0.9064744114875793,500,4,0.001,1.0,0.0001,2.0,64,0.4,0.5,0.005,0.75,0.5,0.8,0.5,0.8,0.3,comprehensive
stage1,1701,0,1.0170633302831156,1.0018904897944068,0.8809046149253845,16,4,0.003,0.1,1e-05,1.0,64,0.15,0.5,0.0,0.6,2.0,0.2,0.5,0.8,0.3,periodic_electronic
stage1,1701,0,1.0070470747681244,0.9939008888200681,0.8704403042793274,32,4,0.001,0.1,0.0001,0.5,128,0.4,1.5,0.0,0.75,2.0,0.2,0.8,0.8,0.05,periodic
stage1,1701,0,1.0511299387335902,1.035566791659633,0.9130327701568604,500,4,0.003,0.1,0.0001,2.0,64,0.15,1.5,0.0,0.6,1.0,0.5,0.8,0.5,0.15,comprehensive
stage1,1701,0,0.9604925601720928,0.9444526430300031,0.8426111936569214,250,8,0.003,1.0,1e-05,1.0,64,0.08,0.5,0.01,0.6,0.5,0.5,0.5,0.5,0.3,valence_electronic
stage1,1701,0,0.991116404943223,0.977817068160466,0.8781929612159729,125,4,0.001,0.01,1e-05,0.5,128,0.15,1.5,0.01,0.6,2.0,0.8,0.2,0.5,0.05,valence_electronic
stage1,1701,0,1.002796603623416,0.9839819965095231,0.8631861805915833,32,16,0.003,0.1,0.0001,1.0,64,0.4,1.5,0.005,0.6,2.0,0.8,0.5,0.8,0.3,valence_electronic
stage1,1701,0,0.9933420716230198,0.9801987496698604,0.8841938972473145,16,4,0.001,0.1,1e-06,2.0,64,0.4,1.5,0.005,0.75,1.0,0.5,0.2,0.5,0.05,ring_geometry
stage1,1701,0,1.02194835326547,1.0079950522492516,0.883272111415863,16,4,0.0003,0.01,0.0001,2.0,128,0.08,0.5,0.01,0.85,0.5,0.2,0.5,0.2,0.3,periodic_electronic
stage2,1701,0,0.8809464677787309,0.8771828796122195,0.8243110775947571,500,8,0.001,0.1,1e-05,2.0,64,0.4,0.5,0.0,0.85,2.0,0.2,0.5,0.8,0.3,valence_electronic
stage2,1701,1,0.9315442957844582,0.9280688712198183,0.8886078596115112,500,8,0.001,0.1,1e-05,2.0,64,0.4,0.5,0.0,0.85,2.0,0.2,0.5,0.8,0.3,valence_electronic
