stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
stage2,1701,2,0.9040321881134267,0.8984967013454777,0.8925439119338989,250,8,0.0003,1.0,0.0001,2.0,128,0.25,0.5,0.0,0.85,0.5,0.5,0.8,0.5,0.3,valence
stage2,1701,0,0.8421061062113192,0.8382436793518684,0.7997893691062927,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
stage2,1701,1,0.8718820136144253,0.8682160998561644,0.8640990853309631,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
stage2,1701,2,0.8268960270278533,0.8218252319272428,0.8512266278266907,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
stage2,1701,0,0.8512356823313705,0.8464766186498556,0.8009833097457886,16,16,0.003,1.0,1e-06,1.0,64,0.25,1.5,0.0,0.6,1.0,0.5,0.2,0.2,0.15,local_environment
stage2,1701,1,0.8765970180183785,0.8730982044204046,0.8696203827857971,16,16,0.003,1.0,1e-06,1.0,64,0.25,1.5,0.0,0.6,1.0,0.5,0.2,0.2,0.15,local_environment
stage2,1701,2,0.8256118641605317,0.8200915245665138,0.8435915112495422,16,16,0.003,1.0,1e-06,1.0,64,0.25,1.5,0.0,0.6,1.0,0.5,0.2,0.2,0.15,local_environment
stage2,1701,0,0.8900057929581481,0.8850744766664007,0.8148202300071716,64,16,0.003,0.1,0.0001,1.0,128,0.4,0.5,0.005,0.6,0.5,0.2,0.8,0.2,0.05,electronic
stage2,1701,1,0.8590309075540903,0.8556169230407382,0.8665856719017029,64,16,0.003,0.1,0.0001,1.0,128,0.4,0.5,0.005,0.6,0.5,0.2,0.8,0.2,0.05,electronic
stage2,1701,2,0.8359696884169275,0.8314706421236355,0.8598165512084961,64,16,0.003,0.1,0.0001,1.0,128,0.4,0.5,0.005,0.6,0.5,0.2,0.8,0.2,0.05,electronic
stage2,1701,0,0.8938291158711063,0.8883855161804763,0.8121760487556458,32,16,0.001,0.1,1e-06,0.5,64,0.25,1.5,0.01,0.75,0.5,0.8,0.8,0.8,0.15,valence
stage2,1701,1,0.8934190023158889,0.8896060112485952,0.8720610737800598,32,16,0.001,0.1,1e-06,0.5,64,0.25,1.5,0.01,0.75,0.5,0.8,0.8,0.8,0.15,valence
stage2,1701,2,0.842341071679547,0.8374728055563152,0.8662068247795105,32,16,0.001,0.1,1e-06,0.5,64,0.25,1.5,0.01,0.75,0.5,0.8,0.8,0.8,0.15,valence
stage2,1701,0,0.8840714808440352,0.8796736015776221,0.8107132911682129,16,8,0.003,0.01,1e-06,0.5,128,0.15,0.5,0.0,0.85,2.0,0.2,0.8,0.8,0.3,baseline
stage2,1701,1,0.8929778344919693,0.8893710111917266,0.8691176772117615,16,8,0.003,0.01,1e-06,0.5,128,0.15,0.5,0.0,0.85,2.0,0.2,0.8,0.8,0.3,baseline
stage2,1701,2,0.8743886802492278,0.8695700418118381,0.8656818866729736,16,8,0.003,0.01,1e-06,0.5,128,0.15,0.5,0.0,0.85,2.0,0.2,0.8,0.8,0.3,baseline
stage2,1701,0,0.8772824011942982,0.8732844604795577,0.8296487331390381,500,8,0.001,0.1,1e-05,2.0,64,0.4,0.5,0.0,0.85,2.0,0.2,0.5,0.8,0.3,valence_electronic
stage2,1701,1,0.9309432594828325,0.927022728737821,0.9031227827072144,500,8,0.001,0.1,1e-05,2.0,64,0.4,0.5,0.0,0.85,2.0,0.2,0.5,0.8,0.3,valence_electronic
stage2,1701,2,0.9285863658017952,0.9241403325328963,0.9080421328544617,500,8,0.001,0.1,1e-05,2.0,64,0.4,0.5,0.0,0.85,2.0,0.2,0.5,0.8,0.3,valence_electronic
