stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
stage2,1701,1,0.9477395827020659,0.9442796602914586,0.9279840588569641,16,4,0.0003,0.01,1e-05,0.5,64,0.08,1.5,0.005,0.75,0.5,0.2,0.8,0.8,0.05,electronic_local
stage2,1701,2,0.9306519774375824,0.9271738456306303,0.9196387529373169,16,4,0.0003,0.01,1e-05,0.5,64,0.08,1.5,0.005,0.75,0.5,0.2,0.8,0.8,0.05,electronic_local
stage2,1701,0,0.9297469556839684,0.9260099430927862,0.8562893271446228,125,4,0.001,1.0,1e-05,2.0,128,0.08,1.0,0.01,0.6,1.0,0.8,0.2,0.2,0.15,local_environment
stage2,1701,1,0.9481478568435385,0.9447844014948996,0.9099934101104736,125,4,0.001,1.0,1e-05,2.0,128,0.08,1.0,0.01,0.6,1.0,0.8,0.2,0.2,0.15,local_environment
stage2,1701,2,0.9219944343047053,0.9168325697685838,0.9037489891052246,125,4,0.001,1.0,1e-05,2.0,128,0.08,1.0,0.01,0.6,1.0,0.8,0.2,0.2,0.15,local_environment
confirmation,1701,0,0.8407124683706787,0.8383128759148568,0.7911917567253113,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
confirmation,1701,1,0.8912167585641692,0.8890128572950095,0.8850792646408081,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
confirmation,1701,2,0.8136534976949424,0.8116115013215721,0.8344597816467285,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
confirmation,1701,3,0.901768887417362,0.8982850443041235,0.8869931697845459,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
confirmation,1701,4,0.923784236367799,0.9207151979814221,0.9091218113899231,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
confirmation,2909,0,0.8733338285109039,0.8700268655776402,0.805875301361084,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
confirmation,2909,1,0.8754686163200472,0.8724913456873559,0.867311418056488,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
confirmation,2909,2,0.8423676337451349,0.8385091977911466,0.8394617438316345,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
confirmation,2909,3,0.9103551790677377,0.9058673588484849,0.8981345891952515,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
confirmation,2909,4,0.9013644147044689,0.8983069692534097,0.893883466720581,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
confirmation,4211,0,0.8651062160048555,0.8617449710232417,0.7982925176620483,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
confirmation,4211,1,0.8811173218762679,0.8785192134736466,0.8748857975006104,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
confirmation,4211,2,0.8346025211780711,0.8310941982470019,0.8403403162956238,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
confirmation,4211,3,0.9101613328966162,0.9056780482236481,0.8915098309516907,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
confirmation,4211,4,0.9085008429381873,0.903355058000085,0.9098943471908569,32,16,0.0003,1.0,1e-05,0.5,128,0.08,0.5,0.0,0.75,0.5,0.8,0.5,0.5,0.05,electronic_local
confirmation,1701,0,0.8620078761844239,0.8585721486930162,0.7828046083450317,32,16,0.001,0.1,1e-06,2.0,128,0.08,0.5,0.005,0.85,1.0,0.5,0.2,0.5,0.05,periodic
