stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
stage1,1701,0,1.054295010946416,1.0413826653087017,0.9172455668449402,500,4,0.001,1.0,0.0001,2.0,64,0.4,0.5,0.005,0.75,0.5,0.8,0.5,0.8,0.3,comprehensive
stage1,1701,0,1.0485157027920822,1.0368335965588125,0.9257195591926575,500,4,0.003,0.1,0.0001,2.0,64,0.15,1.5,0.0,0.6,1.0,0.5,0.8,0.5,0.15,comprehensive
stage1,1701,0,1.0822507662345033,1.069124611835556,0.9304476380348206,500,4,0.0003,1.0,0.0001,1.0,64,0.25,1.0,0.005,0.85,0.5,0.2,0.8,0.2,0.3,periodic_valence
stage1,1701,0,1.0183910244327843,1.005215200250103,0.8977984189987183,125,4,0.003,0.1,1e-05,2.0,64,0.25,0.5,0.0,0.75,1.0,0.8,0.8,0.8,0.15,periodic_valence
stage1,1701,0,1.044626467305447,1.0260600427396904,0.9030796885490417,32,8,0.003,1.0,1e-06,1.0,128,0.15,1.0,0.0,0.85,1.0,0.8,0.8,0.5,0.3,comprehensive
stage1,1701,0,1.063523616775771,1.048160506046382,0.9192289710044861,125,4,0.0003,1.0,1e-05,0.5,64,0.25,1.0,0.005,0.85,1.0,0.5,0.8,0.5,0.3,baseline
stage1,1701,0,1.0990095103208477,1.0779062389002745,0.9116284847259521,16,8,0.003,0.01,1e-06,2.0,64,0.4,1.0,0.0,0.6,1.0,0.8,0.8,0.2,0.3,valence_electronic
stage1,1701,0,1.0329028846072896,1.0206165735400372,0.9141582250595093,125,4,0.003,0.1,0.0001,0.5,64,0.4,0.5,0.0,0.6,0.5,0.5,0.5,0.5,0.3,comprehensive
stage1,1701,0,1.0789449914563674,1.0636514709924456,0.9420006275177002,500,4,0.001,0.01,0.0001,1.0,64,0.15,1.5,0.005,0.85,2.0,0.2,0.8,0.5,0.3,local_environment
stage1,1701,0,1.0136785875420506,1.0001348660111038,0.8901606798171997,32,4,0.0003,0.1,0.0001,0.5,128,0.4,1.0,0.01,0.6,1.0,0.5,0.8,0.5,0.3,periodic
stage1,1701,0,1.0573651490081084,1.0405488310670135,0.9054850339889526,32,8,0.0003,0.01,0.0001,2.0,128,0.4,1.0,0.005,0.75,2.0,0.5,0.2,0.8,0.3,baseline
stage1,1701,0,1.0980148446788958,1.085386632794386,0.9505549073219299,64,4,0.001,0.1,1e-05,0.5,64,0.25,0.5,0.005,0.6,1.0,0.8,0.5,0.5,0.05,comprehensive
stage1,1701,0,1.070292283456904,1.0535601939767376,0.9072988033294678,500,8,0.003,1.0,1e-05,0.5,128,0.25,1.5,0.005,0.85,0.5,0.2,0.8,0.5,0.05,ring_geometry
stage1,1701,0,1.042834165867137,1.0222244664309006,0.8910521864891052,32,16,0.003,0.1,0.0001,1.0,64,0.4,1.5,0.005,0.6,2.0,0.8,0.5,0.8,0.3,valence_electronic
stage1,1701,0,1.0361751843138014,1.0215373472308462,0.9061734676361084,125,4,0.001,0.1,0.0001,2.0,128,0.15,1.5,0.0,0.6,1.0,0.8,0.5,0.2,0.15,electronic
stage1,1701,0,1.0270489846496385,1.0138007486194307,0.8953065276145935,125,4,0.003,0.1,1e-05,2.0,128,0.08,0.5,0.005,0.85,2.0,0.2,0.5,0.8,0.15,periodic_electronic
stage2,1701,0,1.0054945433115958,0.9997010669745182,0.8820158243179321,32,4,0.0003,1.0,0.0001,1.0,64,0.15,1.5,0.0,0.85,1.0,0.8,0.8,0.8,0.05,periodic
stage2,1701,1,1.081387610939072,1.0764007953214467,0.9814992547035217,32,4,0.0003,1.0,0.0001,1.0,64,0.15,1.5,0.0,0.85,1.0,0.8,0.8,0.8,0.05,periodic
stage2,1701,2,0.9849040983785242,0.9784641631125097,0.9478894472122192,32,4,0.0003,1.0,0.0001,1.0,64,0.15,1.5,0.0,0.85,1.0,0.8,0.8,0.8,0.05,periodic
stage2,1701,0,1.0308280488576012,1.0243569541242308,0.8896852135658264,125,8,0.001,0.01,1e-05,1.0,128,0.25,1.0,0.005,0.75,0.5,0.8,0.5,0.2,0.3,valence_electronic
stage2,1701,1,1.0015179140074164,0.9972866911430078,0.9301035404205322,125,8,0.001,0.01,1e-05,1.0,128,0.25,1.0,0.005,0.75,0.5,0.8,0.5,0.2,0.3,valence_electronic
stage2,1701,2,0.9684778900388156,0.9633197193198659,0.9467255473136902,125,8,0.001,0.01,1e-05,1.0,128,0.25,1.0,0.005,0.75,0.5,0.8,0.5,0.2,0.3,valence_electronic
stage2,1701,0,1.019263602938257,1.0126263042143855,0.8905073404312134,32,4,0.0003,0.1,0.0001,0.5,128,0.4,1.0,0.01,0.6,1.0,0.5,0.8,0.5,0.3,periodic
stage2,1701,1,1.0852141098918928,1.0804302431781114,0.9781529307365417,32,4,0.0003,0.1,0.0001,0.5,128,0.4,1.0,0.01,0.6,1.0,0.5,0.8,0.5,0.3,periodic
stage2,1701,2,0.9910624606836986,0.9845511887747378,0.9516007304191589,32,4,0.0003,0.1,0.0001,0.5,128,0.4,1.0,0.01,0.6,1.0,0.5,0.8,0.5,0.3,periodic
stage2,1701,0,1.032688642095227,1.0263898595603949,0.902519702911377,125,4,0.003,0.1,1e-05,2.0,64,0.25,0.5,0.0,0.75,1.0,0.8,0.8,0.8,0.15,periodic_valence
stage2,1701,1,0.9968528371424002,0.992189539455449,0.9318534731864929,125,4,0.003,0.1,1e-05,2.0,64,0.25,0.5,0.0,0.75,1.0,0.8,0.8,0.8,0.15,periodic_valence
stage2,1701,2,0.9898574770760755,0.9831400520062501,0.9511139392852783,125,4,0.003,0.1,1e-05,2.0,64,0.25,0.5,0.0,0.75,1.0,0.8,0.8,0.8,0.15,periodic_valence
stage2,1701,0,1.0375494548043849,1.0314013920119505,0.8958752155303955,500,8,0.003,0.1,1e-06,1.0,64,0.25,0.5,0.005,0.6,1.0,0.8,0.8,0.8,0.3,comprehensive
stage2,1701,1,1.0126981484953748,1.008097296459495,0.9341533780097961,500,8,0.003,0.1,1e-06,1.0,64,0.25,0.5,0.005,0.6,1.0,0.8,0.8,0.8,0.3,comprehensive
stage2,1701,2,0.9784270115572482,0.9721832530045393,0.9532393217086792,500,8,0.003,0.1,1e-06,1.0,64,0.25,0.5,0.005,0.6,1.0,0.8,0.8,0.8,0.3,comprehensive
stage2,1701,0,1.019309659096486,1.013540298031251,0.8836750984191895,500,8,0.001,0.1,1e-05,2.0,64,0.4,0.5,0.0,0.85,2.0,0.2,0.5,0.8,0.3,valence_electronic
stage2,1701,1,0.9800892204036263,0.9756949161341532,0.9166302680969238,500,8,0.001,0.1,1e-05,2.0,64,0.4,0.5,0.0,0.85,2.0,0.2,0.5,0.8,0.3,valence_electronic
stage2,1701,2,0.9506617713680598,0.9451212691835968,0.9374878406524658,500,8,0.001,0.1,1e-05,2.0,64,0.4,0.5,0.0,0.85,2.0,0.2,0.5,0.8,0.3,valence_electronic
stage2,1701,0,1.0575786691617608,1.0511992713610405,0.9021052718162537,125,4,0.003,0.1,1e-05,2.0,128,0.08,0.5,0.005,0.85,2.0,0.2,0.5,0.8,0.15,periodic_electronic
stage2,1701,1,1.0331624131771515,1.0283779533610593,0.9485994577407837,125,4,0.003,0.1,1e-05,2.0,128,0.08,0.5,0.005,0.85,2.0,0.2,0.5,0.8,0.15,periodic_electronic
stage2,1701,2,1.0175683844407981,1.012025215137255,0.9680932760238647,125,4,0.003,0.1,1e-05,2.0,128,0.08,0.5,0.005,0.85,2.0,0.2,0.5,0.8,0.15,periodic_electronic
stage2,1701,0,1.0084932586567004,1.001073053599706,0.8715559840202332,250,16,0.003,1.0,1e-06,2.0,128,0.15,1.5,0.0,0.85,0.5,0.5,0.2,0.5,0.05,comprehensive
stage2,1701,1,1.007547815048675,1.0028626603070916,0.9209733009338379,250,16,0.003,1.0,1e-06,2.0,128,0.15,1.5,0.0,0.85,0.5,0.5,0.2,0.5,0.05,comprehensive
stage2,1701,2,0.9572552725682214,0.9520026097693657,0.936400830745697,250,16,0.003,1.0,1e-06,2.0,128,0.15,1.5,0.0,0.85,0.5,0.5,0.2,0.5,0.05,comprehensive
confirmation,1701,0,0.987457487833372,0.9844306187642509,0.8679128289222717,500,8,0.001,0.1,1e-05,2.0,64,0.4,0.5,0.0,0.85,2.0,0.2,0.5,0.8,0.3,valence_electronic
confirmation,1701,1,0.9743337164041188,0.9719585646098404,0.9331061840057373,500,8,0.001,0.1,1e-05,2.0,64,0.4,0.5,0.0,0.85,2.0,0.2,0.5,0.8,0.3,valence_electronic
confirmation,1701,2,0.9554127796184612,0.9528038047152751,0.908754289150238,500,8,0.001,0.1,1e-05,2.0,64,0.4,0.5,0.0,0.85,2.0,0.2,0.5,0.8,0.3,valence_electronic
confirmation,1701,3,1.004471179291049,1.0020528526288754,0.9588316679000854,500,8,0.001,0.1,1e-05,2.0,64,0.4,0.5,0.0,0.85,2.0,0.2,0.5,0.8,0.3,valence_electronic
confirmation,1701,4,1.039325552701825,1.0358847019593889,0.9711317420005798,500,8,0.001,0.1,1e-05,2.0,64,0.4,0.5,0.0,0.85,2.0,0.2,0.5,0.8,0.3,valence_electronic
confirmation,2909,0,1.0085674032413194,1.0032591749138644,0.888491690158844,500,8,0.001,0.1,1e-05,2.0,64,0.4,0.5,0.0,0.85,2.0,0.2,0.5,0.8,0.3,valence_electronic
